Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Lrch1	0	0	0.282526831	0.019042779	0.119539514	0.046879935	0	0	0	0.024436357	0.132747396	0.018446728	0	0.0231221	0.08627668	0.076987083	0.108762565	0	7.045158436	0.419097685
Gm52135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubcnl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040807714	0	0	0
LOC115488416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065096144	0	0	0.054175259	0	0
Lcp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462019809	0	5.054532325	0	0	0	0
Gm15628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.835427777	0	0	11.96990785	0	0
Gm35679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zc3h13	0	6.3241036	0	28.36533995	0	0	0	0	12.24138093	10.690906	0	0.094946393	0	10.33013825	11.63466409	0	4.478458556	1.404371102	14.61218046	0
Gm41212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siah3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223556702	0	0	0.186051606	0	0
Gm35966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cby2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erich6b	0	0	0	0	0	0	0	0	0	0	0	0	0.067878029	0	0	0	0	0.077060276	0	0
Gm23622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cog3	0	0	0	0	0	3.844435845	0	0	0	0	1.831962145	16.06737962	0	0	5.083157196	6.068221882	0	2.439137401	2.68686512	0
Slc25a30	0	0	0	0.095011314	0.099404312	0	0	0	0.061419906	0	0.036795821	17.79389675	0	0	0.047829507	0.160048501	0.180885259	0.039805367	16.63517294	4.264061053
Gm36271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4285	0	0	0	0	0	0	0	0	17.53644216	0	0	0	0	3.938306053	0	1.788128078	0	18.65361868	5.656457604	5.216971249
Tpt1	0	1215.949561	1420.656771	1245.356122	1070.193674	1860.215519	602.6827267	1278.059001	1737.541126	630.5920934	1131.150598	1536.727342	1549.332103	1314.988372	1834.441709	1116.150186	1503.712261	1403.79182	1069.102209	1940.954589
Snora31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtf2f2	0	32.95313599	0	39.93526119	0	0	56.65654496	111.3480155	0.208567998	0.690031182	38.94281812	7.049468594	0	6.180969854	19.6525903	11.01469458	0	7.884913874	14.04863202	23.85450799
Kctd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.08901762	0	0	0	0	0
Gm36477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpalpp1	0	0	0.026569033	0	0	2.995659979	0	0	2.906878833	0.351596013	0	4.480843772	0	0	0	4.316803825	2.147903637	0	0.35335037	8.158337457
Nufip1	0	0	0	36.12062188	0	0	0	0	27.02827593	18.4994764	0	40.62558373	20.56075871	0	0	2.035376997	21.39094428	28.88638749	16.84837403	11.17317358
n-TEttc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36534	0	0	0	0	0	0.435092798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915210993
Gm41214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36583	9.548847616	5.422483491	5.106824912	5.713861283	7.346520149	6.185874844	4.746083298	9.322981794	3.604710933	3.710282773	4.399048163	4.334649246	5.030159596	3.594322144	2.391229574	4.035590872	3.997415494	7.268059153	3.710299933	3.921392221
2900040C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsc22d1	0	11.75766981	1.577600185	20.19126641	23.1202789	2.78732555	10.78500462	42.89659729	19.13453471	6.330513659	0.955269711	8.082233595	17.90685102	26.02230799	2.788779323	16.96088987	7.287825033	5.861589645	11.25390767	19.5785538
4930444M15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serp2	0	29.61828203	0	94.36526783	0	0	0	0	75.31841058	33.87798369	31.68695486	44.1734536	76.08917015	47.02419451	10.2147936	27.78587947	56.80430517	44.01378004	27.1063087	34.17806265
Gm36845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700105F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.488920872	0	0.08139527	0	0	0	0
1700108F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14098734	0
LOC115485926	0	0	0	0	0	0	0	0	0	0	0	0	17.83256489	0	0	0	0	0	0	0
4930431P22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30365	0	0	0	0	0	0	0	0	0	0	0	0	0	6.631963369	0	0	0	0	0	0
Lacc1	0	0	0	0	0	0	0	0	0	0	0	0	9.725474987	0	1.083004699	1.404293069	0	15.26600425	1.801468217	16.82683845
Ccdc122	0	0	0	0	0	51.4973639	0	0	50.05048144	39.62793785	0	0	0	0	0.11104216	0	0	1.478609912	0.470164149	8.471729422
Enox1	8.924147126	9.200996171	16.26263034	21.4173956	70.58862538	44.98237309	18.30986473	9.431338549	36.65568838	53.13241083	30.03292963	29.86019267	12.15632477	13.05478214	18.91475797	32.74479592	14.83471473	31.84242465	23.247714	23.54387606
Gm41217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259840592	0	0
Epsti1	0	0	0	0.057694209	0	0	0.060265955	0	0	0	0	0	0	0	0	0	0.054919943	0.072513654	0.158109834	0.224072976
Fam216b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap11	0	0	0	0	0	0.017496039	0	0	0	0	0	0	0	0	0	0.057464629	0	5.609579306	1.454241408	0.018401324
Dgkh	0	0	0	0	0	0.020997475	0	0	0	0	0	0	0	0.055233947	0	0	0	0	0.145439572	0
Gm26251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa8	0	0.745893325	0	0.80454891	0.322371767	0.316062172	0.107286645	0	0.132791312	0.395396861	0.616539227	0.397974126	4.339865835	1.953796777	8.169274933	0.346028704	0.032589856	0.279695521	5.551218889	0.598348715
Gm30970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rgcc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148141173	0	0	0	0.189751076
Naa16	0	0.162809203	0.213528457	0.291441521	1.270486589	0.837056703	0.033825851	0.353663684	0.314003146	0.290879473	0.075245986	1.003801632	0.215102964	19.30577988	0.684666041	14.56452964	0.123301047	11.84375653	4.230097322	0.628834239
Mtrf1	0	0	0	0	0	57.22793664	0	0	0	0	3.814526935	18.45782808	0.064907437	0	31.78663224	0	1.841704833	0	0	0
Kbtbd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kbtbd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wbp4	0	25.65780127	0.063975031	34.73335095	14.98234928	43.66128501	116.95244	0	52.53323568	6.075605954	176.3420528	22.74406184	69.94622466	30.91180971	6.095352488	31.57526956	71.15047243	21.99823099	51.29766379	32.90795959
Elf1	0	5.773950812	0	63.39927166	0	15.5244707	56.26421232	0.067192039	0	8.842201639	13.43812105	0.268187042	0	17.70441419	2.369290374	3.04691185	0.263540061	1.817153863	9.86322181	7.247924672
n-TEttc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sugt1	0	26.3195021	0.146059396	29.5044062	24.26382346	6.707248999	45.85916303	3.580353597	24.82936264	59.17925561	127.080281	42.18472001	86.85952285	42.81763344	14.38443958	42.44714882	21.04316455	84.52243261	73.85517385	52.13297859
Cnmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41218	0	0.145788241	0	0	0.546078236	1.070780328	0	0	0	0	0	0.168536013	0.192614927	0.211251915	0.262751708	0	0.331231448	0.437342088	0.635724734	0.675710974
4930452G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115485928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdh8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037628831	0	0	0
Gm6999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020478081	0
Olfm4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32498	0	0	0	0	0	0.031541731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdh17	0	0.064299921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9630013A20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930529K09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaph3	0	0.070226428	0	0	0	0.747905059	15.01363109	0.091529976	0	0	34.17695284	0.020296017	0	0	0.031641979	1.207047045	4.028756599	3.634029576	3.61733737	3.309159048
Gm33025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tdrd3	0	0.077690948	0.108262031	0.015452558	0.042438458	0.675235718	0.024212045	0.236270756	0.232250772	0.014871945	0.026929983	0.059875531	0.038491881	0.985046271	0.612592295	1.167452231	0.077224934	0.140807555	0.067050096	1.335327096
LOC115488414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33203	0	0.053328715	0	0.063641783	0	0.078337373	0.066478645	0	0	0.081667348	0.073941246	0.061649753	0.070457717	0	0	0	0.060581524	0.079988933	0	0.164781457
Pcdh20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260679446	0	0	0	0	0	0
Gm25415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115488418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930474H20Rik	0	0	0	0.452893687	0	0	0	0	0.175663423	0	0	0	0	0.219964806	0	0	0	0.113844965	0.082743077	0
Gm25495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08657355	0	0	0.078246171	0
Gm24127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdh9	0	0.024562144	0.007106004	0.041381841	0.0054119	0.022285097	0.052231968	0.032013197	0.018391466	0.033189136	0.036059151	0.024218965	0.0267247	0.042918978	0.010415986	0.010456284	0.034467971	0.030339902	0.035439411	0.021205972
Gm23509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spertl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl1	0	0	0.163667346	0.099283068	0.051936789	0.040736208	0.034569552	0.072287878	0.064181374	0.042467828	0	0.032058481	0	0.040183788	0	0	0	0.457545391	0.302314751	0.042843993
Gm24043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25133	0	0	0	0	0	0	0	0	0	0	0	0	0.150419365	0	0	0.274647123	0	0.170767448	0	0
Gm33525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dach1	0	0.057518503	0	0.022880607	0	0	0	0	0	0	0	0	0	0	0	0	0.065341131	0	0	0.029621261
Gm25831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115488420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568131	0	0	0.486435696	0	0	0	0.308232482	0	0	0	0.342833309	0	0.326681704	0	0	0	0	0	0	0
Gm46478	0	0	0	0	0	0	0	0	0	0	0.03837434	0	0	0	0	0	0	0	0	0
LOC118568132	0	0	0	0	0.454082334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41228	0	0	0.271972668	0.1649827	0.258916405	0.507697569	0.08616844	0.540556647	0.159979189	0	0.095841331	0.319637265	0.365304171	0	0.249161103	0.08337502	0.392623483	0.82944189	0.452131815	0.533967005
Mzt1	0	113.0395268	296.1948779	84.72749822	0	281.0072619	27.04447557	0	86.03187583	10.3864926	94.27995664	85.64397036	0	16.63179288	50.77559732	83.69482826	46.12994435	5.542997605	61.3306943	21.49434339
Bora	0	0.024387779	0	0.087312157	0.045674586	0.143297997	0.121605515	0.381431239	0	0.074694664	0.033814104	0.112772305	2.932115558	0.070677373	3.208619056	0.058831645	0	5.230907806	12.20313887	0.226068846
Dis3	0	0	0	0	0	0	0	0	0	0	0	9.625087371	0	0	20.02490576	7.341437012	0	3.315858359	4.851262598	13.04070334
Pibf1	0	0.109252502	0.591060795	1.206019524	0.358073198	0.762312224	0.20428839	0.996763661	0.189639564	0.29279036	0.189350757	0.505197975	1.984730449	0.316620874	18.80432784	0.362387189	1.210082771	1.106124331	7.533183424	0.84395369
Klf5	0	0	0	0	0	0	0	0	14.94022984	3.052943034	0	10.0416108	0.062711837	0	0	0	0	0	7.813500513	0
Gm41230	0	0.102330853	0.201314317	0	0.191650064	0.450957622	0	0.533493768	0.473666733	0.156708996	0	13.48595368	0	0	0	0	0.116248047	0	0.111556072	0.158097068
Gm34061	0	0.023655452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028532511	0	0.01774067	0	0
Gm33880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klf12	0	0	0	0	0.024389805	0	0	0.011315597	0	0	0	0.010036561	0	0	0	0	1.642131777	0.006511087	0.231882195	0
LOC118568133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174623524	0	0	0	0	0
Gm26367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.78085908	0
Prr30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d4	0	0	0	0	0	0	0.103587383	0	0	0	0	0.004176651	0	0	0	0	0	0	0	0
Commd6	0	246.7086927	303.6259347	151.8791141	174.4392316	481.1315832	146.1747633	0	140.4438102	34.77489031	260.7742954	273.3384467	280.6938804	260.6341622	167.1731468	255.1729157	66.16679401	230.5317612	206.0129574	639.8172067
Uchl3	6319.945846	78.16620854	521.3774789	99.07011988	151.2909636	64.95432383	0.118540912	125.7986666	277.1926408	74.77820085	181.4225662	177.9771702	77.07778763	27.21400671	217.3149155	100.8769228	101.5439737	45.71345492	93.35069777	76.9831607
Gm9922	0	0	0	0	0	0	0	0	0	0	0	0	0	4.781850763	0	0	0	0	0	0
Lmo7	0	0.050864044	1.175754972	0.075875596	0.309596915	0.50433899	0.031703114	2.486021736	0.294297919	0.019473241	0.211571802	0.338102943	0.033600701	0.313240549	1.948017591	0.398779658	0.130008718	1.182527824	0.429733502	0.314331642
Gm41232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kctd12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir5130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933432I03Rik	0	0	0.123306424	0	0	0.092071564	0.07813375	0	0	0	0	0.217374757	0.165620875	0	0.225928325	0	0.07120274	0.28203803	0.068328873	0
Gm34643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acod1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cln5	0	8.899815047	0	0	0	0	0	0	0	17.56331921	3.561991846	53.56373397	34.60850217	0	36.37935379	11.28803043	0	54.77231555	21.45473554	21.19179096
Fbxl3	0	0	0	0	0	0.718362755	0	0	40.80162758	0	1.661221911	0	0	21.32949521	4.759405804	2.418402221	5.166517964	0.073350775	1.439415947	0.226659747
Mycbp2	0	14.02058809	0.011341506	0	0.421084876	0.042342895	0	0	0	0.017657125	0.031973361	0.026658326	0.007616757	9.038743845	0.623414591	0.048675391	0.203022151	0.008647119	2.903563026	0.115787915
Gm34758	0	0	0	0.079741638	0	0	61.47256526	0.174179364	0	0	0	0	0	0	11.19979156	5.15813454	0	4.610314506	0	0
LOC118567337	0	0	0	0	0	0.016763258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34907	0	0	0	0.020242664	0	10.66444137	0.084579962	0	0	0.051952181	0.070555903	0.039218111	0.044821243	0	0.152854953	0.409190183	0.057807846	0	0.369830799	0.026206178
Scel	0	0.033489542	0	0	0	0.049194562	0	0.087297533	0	0	3.064635224	0.07743003	6.725432882	0	0	10.30049615	18.56556217	0.85393913	32.5657202	24.52476046
Slain1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slain1os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35197	0	0	0	0.264754847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483703602	0
Gm35116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ednrb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930518C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930432J09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41238	0	0	0	0	0.253606901	0.19891456	0.168802831	0	0	0	0	0.15654129	0	0	0	0	0.153828839	0	0	0.209206856
Gm41237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D130079A08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou4f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obi1	0	0	0	0.013467976	1.94451504	0	0	0	0	0	0	0	0	0.032706137	0	0	0.012820359	6.076931399	0	1.848179674
Gm22021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D130009I18Rik	0	2.149870154	2.322031759	1.358272894	0.947383195	1.238454153	2.522344068	0	0.780491785	1.613873155	1.987223041	1.656880515	6.571908464	5.008804314	0.98766226	1.627049573	6.033810564	3.224638336	8.915185956	6.838306699
Gm24280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbm26	0	0	0.017858791	29.84604553	0	0.480058721	0	0	0	0	0	0	0	0	0.016360894	0.317534362	0.051562392	9.476806225	0.771907398	3.085488138
Gm22290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndfip2	0	0	0	30.27340508	85.67153629	125.6042265	0	0.146188842	28.77121147	9.4757924	58.88899987	27.33763582	41.46850219	0	31.67022254	17.49728569	0.063708963	31.79669975	36.27495091	43.46642585
Gm24207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430440P10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930449E01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288093826
Gm35909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034905023	0
9330188P03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6145	0	0	0	0	0	0	0	0	0	0.016051332	0	0	0.013848132	0	0	0	0	0	0	0
Mir6390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35967	0	0.111366017	0	0.066451365	0	0	0	0	0.128872124	0.170545405	0	0	0	0	0	0	0	0	0	0.086028017
Gm41239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spry2	0	0.025283096	0.049739146	0	0.189405514	0.074279356	0.031517466	0	0	0.038718416	0.035055478	0.029228092	1.46977336	1.135716937	5.285806885	0.030495728	0.143608229	0.037922681	2.701114214	1.835884394
LOC118568135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091876158	0	0	0
Trim52	0	0	0.060355782	0	0.057458355	0.09013401	0	0.319892136	0.071004702	0.093965438	0	0	0	0	0	0.037004928	0	0.092034274	0	0.142196625
Gm36107	0	0	0	0	0	0	0	0	0	0	0	10.25406284	0	0	0	0	0	0	0	0
Gm41240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128A07Rik	0	10.83410055	0	5.140553991	0.244465257	5.177098376	5.857850802	0	2.416801887	4.397691751	4.343618296	0.603594092	2.931778361	7.944054557	2.823053236	0.787215301	6.079637678	1.762081783	3.41517241	2.419988138
Gm29871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
